Statistik,Gebiet,Geschlecht,Jahr,Alter,Kalenderwoche,Sterbefaelle,Qualitaetskennzeichen
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,65-69,24,1025,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,70-74,24,1773,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,75-79,24,2093,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,80-84,24,2770,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,85-89,24,2798,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,90-94,24,1761,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,95+,24,632,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,Insgesamt,25,15550,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,0-29,25,158,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,30-34,25,61,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,35-39,25,70,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,40-44,25,145,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,45-49,25,287,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,50-54,25,451,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,55-59,25,626,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,60-64,25,840,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,65-69,25,1001,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,70-74,25,1737,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,75-79,25,2141,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,80-84,25,2713,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,85-89,25,2819,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,90-94,25,1833,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,95+,25,668,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,Insgesamt,26,15693,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,0-29,26,164,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,30-34,26,45,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,35-39,26,54,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,40-44,26,128,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,45-49,26,256,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,50-54,26,457,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,55-59,26,629,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,60-64,26,808,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,65-69,26,995,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,70-74,26,1851,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,75-79,26,2223,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,80-84,26,2694,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,85-89,26,2866,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,90-94,26,1880,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,95+,26,643,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,Insgesamt,27,15832,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,0-29,27,168,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,30-34,27,56,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,35-39,27,82,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,40-44,27,144,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,45-49,27,277,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,50-54,27,476,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,55-59,27,572,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,60-64,27,846,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,65-69,27,1022,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,70-74,27,1866,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,75-79,27,2241,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,80-84,27,2755,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,85-89,27,2839,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,90-94,27,1833,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,95+,27,655,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,Insgesamt,28,14882,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,0-29,28,155,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,30-34,28,52,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,35-39,28,64,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,40-44,28,104,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,45-49,28,268,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,50-54,28,449,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,55-59,28,603,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,60-64,28,787,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,65-69,28,952,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,70-74,28,1682,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,75-79,28,2106,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,80-84,28,2639,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,85-89,28,2698,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,90-94,28,1681,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,95+,28,642,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,Insgesamt,29,15026,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,0-29,29,125,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,30-34,29,54,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,35-39,29,63,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,40-44,29,146,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,45-49,29,257,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,50-54,29,421,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,55-59,29,606,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,60-64,29,811,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,65-69,29,963,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,70-74,29,1753,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,75-79,29,2103,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,80-84,29,2611,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,85-89,29,2748,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,90-94,29,1702,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,95+,29,663,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,Insgesamt,30,16293,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,0-29,30,185,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,30-34,30,39,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,35-39,30,63,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,40-44,30,132,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,45-49,30,290,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,50-54,30,455,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,55-59,30,622,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,60-64,30,854,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,65-69,30,1001,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,70-74,30,1959,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,75-79,30,2204,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,80-84,30,2905,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,85-89,30,2961,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,90-94,30,1913,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,95+,30,710,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,Insgesamt,31,15437,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,0-29,31,155,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,30-34,31,51,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,35-39,31,60,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,40-44,31,138,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,45-49,31,276,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,50-54,31,437,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,55-59,31,595,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,60-64,31,816,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,65-69,31,961,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,70-74,31,1792,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,75-79,31,2160,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,80-84,31,2733,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,85-89,31,2800,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,90-94,31,1786,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,95+,31,677,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,Insgesamt,32,14639,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,0-29,32,153,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,30-34,32,47,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,35-39,32,76,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,40-44,32,128,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,45-49,32,235,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,50-54,32,476,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,55-59,32,589,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,60-64,32,727,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,65-69,32,920,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,70-74,32,1615,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,75-79,32,2111,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,80-84,32,2627,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,85-89,32,2638,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,90-94,32,1684,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,95+,32,613,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,Insgesamt,33,15597,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,0-29,33,156,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,30-34,33,52,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,35-39,33,64,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,40-44,33,146,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,45-49,33,260,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,50-54,33,446,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,55-59,33,598,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,60-64,33,817,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,65-69,33,976,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,70-74,33,1813,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,75-79,33,2256,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,80-84,33,2644,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,85-89,33,2861,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,90-94,33,1799,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,95+,33,709,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,Insgesamt,34,16455,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,0-29,34,153,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,30-34,34,44,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,35-39,34,74,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,40-44,34,148,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,45-49,34,284,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,50-54,34,427,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,55-59,34,590,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,60-64,34,886,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,65-69,34,985,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,70-74,34,1830,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,75-79,34,2402,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,80-84,34,2956,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,85-89,34,3003,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,90-94,34,1978,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,95+,34,695,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,Insgesamt,35,14688,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,0-29,35,141,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,30-34,35,44,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,35-39,35,77,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,40-44,35,108,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,45-49,35,303,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,50-54,35,398,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,55-59,35,609,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,60-64,35,772,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,65-69,35,963,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,70-74,35,1742,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,75-79,35,2085,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,80-84,35,2476,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,85-89,35,2671,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,90-94,35,1711,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,95+,35,588,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,Insgesamt,36,14983,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,0-29,36,169,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,30-34,36,31,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,35-39,36,54,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,40-44,36,114,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,45-49,36,295,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,50-54,36,429,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,55-59,36,605,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,60-64,36,738,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,65-69,36,934,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,70-74,36,1706,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,75-79,36,2088,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,80-84,36,2629,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,85-89,36,2825,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,90-94,36,1718,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,95+,36,648,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,Insgesamt,37,15494,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,0-29,37,138,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,30-34,37,42,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,35-39,37,65,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,40-44,37,134,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,45-49,37,281,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,50-54,37,447,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,55-59,37,637,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,60-64,37,810,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,65-69,37,983,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,70-74,37,1793,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,75-79,37,2220,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,80-84,37,2722,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,85-89,37,2766,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,90-94,37,1774,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,95+,37,682,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,Insgesamt,38,15553,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,0-29,38,163,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,30-34,38,42,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,35-39,38,43,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,40-44,38,141,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,45-49,38,277,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,50-54,38,475,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,55-59,38,634,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,60-64,38,889,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,65-69,38,935,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,70-74,38,1782,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,75-79,38,2088,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,80-84,38,2804,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,85-89,38,2790,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,90-94,38,1851,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,95+,38,639,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,Insgesamt,39,15974,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,0-29,39,153,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,30-34,39,42,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,35-39,39,69,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,40-44,39,135,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,45-49,39,265,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,50-54,39,453,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,55-59,39,601,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,60-64,39,788,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,65-69,39,1028,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,70-74,39,1904,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,75-79,39,2273,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,80-84,39,2881,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,85-89,39,2895,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,90-94,39,1826,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,95+,39,661,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,Insgesamt,40,15818,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,0-29,40,142,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,30-34,40,50,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,35-39,40,60,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,40-44,40,166,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,45-49,40,263,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,50-54,40,430,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,55-59,40,608,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,60-64,40,769,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,65-69,40,974,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,70-74,40,1780,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,75-79,40,2239,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,80-84,40,2776,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,85-89,40,3034,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,90-94,40,1876,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,95+,40,651,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,Insgesamt,41,16254,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,0-29,41,147,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,30-34,41,46,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,35-39,41,64,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,40-44,41,141,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,45-49,41,260,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,50-54,41,433,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,55-59,41,627,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,60-64,41,849,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,65-69,41,1015,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,70-74,41,1864,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,75-79,41,2387,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,80-84,41,2770,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,85-89,41,2997,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,90-94,41,1983,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,95+,41,671,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,Insgesamt,42,16775,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,0-29,42,159,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,30-34,42,53,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,35-39,42,64,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,40-44,42,162,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,45-49,42,321,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,50-54,42,446,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,55-59,42,638,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,60-64,42,867,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,65-69,42,1046,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,70-74,42,1865,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,75-79,42,2402,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,80-84,42,2901,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,85-89,42,3045,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,90-94,42,2069,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,95+,42,737,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,Insgesamt,43,16356,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,0-29,43,130,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2012,30-34,43,51,e
