Statistik,Gebiet,Geschlecht,Jahr,Alter,Kalenderwoche,Sterbefaelle,Qualitaetskennzeichen
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,75-79,22,2031,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,80-84,22,3524,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,85-89,22,3380,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,90-94,22,2539,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,95+,22,1061,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,23,17442,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,0-29,23,149,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,30-34,23,37,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,35-39,23,78,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,40-44,23,118,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,45-49,23,182,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,50-54,23,387,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,55-59,23,744,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,60-64,23,981,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,65-69,23,1261,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,70-74,23,1555,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,75-79,23,2009,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,80-84,23,3480,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,85-89,23,3125,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,90-94,23,2351,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,95+,23,985,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,24,19076,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,0-29,24,164,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,30-34,24,44,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,35-39,24,82,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,40-44,24,124,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,45-49,24,190,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,50-54,24,413,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,55-59,24,734,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,60-64,24,1067,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,65-69,24,1327,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,70-74,24,1699,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,75-79,24,2160,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,80-84,24,3729,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,85-89,24,3564,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,90-94,24,2611,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,95+,24,1168,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,25,17191,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,0-29,25,161,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,30-34,25,57,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,35-39,25,83,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,40-44,25,113,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,45-49,25,198,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,50-54,25,347,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,55-59,25,653,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,60-64,25,998,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,65-69,25,1240,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,70-74,25,1464,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,75-79,25,1967,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,80-84,25,3352,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,85-89,25,3174,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,90-94,25,2406,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,95+,25,978,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,26,17013,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,0-29,26,149,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,30-34,26,47,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,35-39,26,74,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,40-44,26,104,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,45-49,26,164,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,50-54,26,392,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,55-59,26,723,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,60-64,26,970,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,65-69,26,1215,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,70-74,26,1522,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,75-79,26,1862,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,80-84,26,3395,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,85-89,26,3136,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,90-94,26,2256,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,95+,26,1004,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,27,16994,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,0-29,27,144,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,30-34,27,58,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,35-39,27,54,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,40-44,27,99,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,45-49,27,186,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,50-54,27,364,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,55-59,27,685,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,60-64,27,962,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,65-69,27,1245,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,70-74,27,1576,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,75-79,27,1888,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,80-84,27,3314,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,85-89,27,3105,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,90-94,27,2295,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,95+,27,1019,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,28,17662,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,0-29,28,138,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,30-34,28,64,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,35-39,28,87,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,40-44,28,125,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,45-49,28,193,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,50-54,28,367,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,55-59,28,704,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,60-64,28,996,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,65-69,28,1348,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,70-74,28,1560,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,75-79,28,2028,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,80-84,28,3362,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,85-89,28,3210,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,90-94,28,2406,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,95+,28,1074,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,29,17613,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,0-29,29,151,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,30-34,29,49,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,35-39,29,64,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,40-44,29,100,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,45-49,29,201,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,50-54,29,382,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,55-59,29,677,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,60-64,29,987,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,65-69,29,1278,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,70-74,29,1557,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,75-79,29,1937,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,80-84,29,3430,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,85-89,29,3279,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,90-94,29,2445,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,95+,29,1076,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,30,17211,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,0-29,30,140,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,30-34,30,50,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,35-39,30,63,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,40-44,30,107,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,45-49,30,193,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,50-54,30,347,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,55-59,30,673,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,60-64,30,948,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,65-69,30,1192,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,70-74,30,1577,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,75-79,30,1985,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,80-84,30,3473,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,85-89,30,3169,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,90-94,30,2265,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,95+,30,1029,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,31,17021,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,0-29,31,147,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,30-34,31,46,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,35-39,31,82,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,40-44,31,91,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,45-49,31,167,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,50-54,31,394,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,55-59,31,695,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,60-64,31,943,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,65-69,31,1239,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,70-74,31,1509,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,75-79,31,1889,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,80-84,31,3241,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,85-89,31,3252,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,90-94,31,2299,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,95+,31,1027,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,32,17560,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,0-29,32,137,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,30-34,32,58,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,35-39,32,89,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,40-44,32,111,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,45-49,32,168,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,50-54,32,377,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,55-59,32,684,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,60-64,32,926,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,65-69,32,1221,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,70-74,32,1572,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,75-79,32,1948,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,80-84,32,3325,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,85-89,32,3258,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,90-94,32,2555,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,95+,32,1131,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,33,17501,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,0-29,33,135,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,30-34,33,63,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,35-39,33,79,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,40-44,33,126,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,45-49,33,193,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,50-54,33,367,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,55-59,33,672,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,60-64,33,920,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,65-69,33,1274,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,70-74,33,1505,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,75-79,33,1982,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,80-84,33,3396,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,85-89,33,3303,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,90-94,33,2413,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,95+,33,1073,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,34,17151,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,0-29,34,144,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,30-34,34,36,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,35-39,34,69,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,40-44,34,105,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,45-49,34,161,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,50-54,34,360,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,55-59,34,673,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,60-64,34,999,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,65-69,34,1184,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,70-74,34,1531,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,75-79,34,1922,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,80-84,34,3404,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,85-89,34,3235,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,90-94,34,2324,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,95+,34,1004,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,35,17341,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,0-29,35,136,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,30-34,35,56,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,35-39,35,89,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,40-44,35,105,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,45-49,35,185,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,50-54,35,381,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,55-59,35,674,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,60-64,35,1011,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,65-69,35,1213,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,70-74,35,1498,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,75-79,35,1939,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,80-84,35,3395,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,85-89,35,3234,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,90-94,35,2379,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,95+,35,1046,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,36,18879,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,0-29,36,158,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,30-34,36,61,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,35-39,36,80,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,40-44,36,109,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,45-49,36,201,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,50-54,36,379,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,55-59,36,701,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,60-64,36,982,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,65-69,36,1348,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,70-74,36,1665,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,75-79,36,2074,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,80-84,36,3741,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,85-89,36,3548,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,90-94,36,2670,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,95+,36,1162,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,37,18057,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,0-29,37,147,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,30-34,37,58,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,35-39,37,100,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,40-44,37,109,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,45-49,37,177,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,50-54,37,388,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,55-59,37,642,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,60-64,37,969,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,65-69,37,1239,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,70-74,37,1570,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,75-79,37,2005,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,80-84,37,3583,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,85-89,37,3464,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,90-94,37,2516,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,95+,37,1090,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,38,18157,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,0-29,38,152,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,30-34,38,51,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,35-39,38,81,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,40-44,38,132,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,45-49,38,179,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,50-54,38,396,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,55-59,38,699,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,60-64,38,1026,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,65-69,38,1313,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,70-74,38,1614,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,75-79,38,1980,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,80-84,38,3538,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,85-89,38,3392,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,90-94,38,2509,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,95+,38,1095,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,39,18129,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,0-29,39,143,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,30-34,39,44,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,35-39,39,87,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,40-44,39,114,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,45-49,39,162,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,50-54,39,360,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,55-59,39,687,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,60-64,39,978,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,65-69,39,1299,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,70-74,39,1672,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,75-79,39,1968,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,80-84,39,3576,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,85-89,39,3482,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,90-94,39,2499,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,95+,39,1058,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,40,18209,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,0-29,40,143,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,30-34,40,50,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,35-39,40,84,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,40-44,40,92,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,45-49,40,183,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,50-54,40,407,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,55-59,40,724,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,60-64,40,1017,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,65-69,40,1307,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,70-74,40,1578,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,75-79,40,1895,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,80-84,40,3677,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,85-89,40,3423,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,90-94,40,2599,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,95+,40,1030,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,Insgesamt,41,18949,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,0-29,41,124,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,30-34,41,55,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,35-39,41,76,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,40-44,41,124,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,45-49,41,188,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,50-54,41,408,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,55-59,41,732,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2021,60-64,41,1055,e
