year,month,icd10_code,icd10_desc,value
2020,Dez,J00-J99,KAPITEL X: Krankheiten des Atmungssystems,5017
2020,Dez,J00-J06,Akute Infektionen der oberen Atemwege,7
2020,Dez,J09-J18,Grippe und Pneumonie,1264
2020,Dez,J10,Grippe durch nachgewiesene Influenzaviren,3
2020,Dez,J11,"Grippe, Viren nicht nachgewiesen",3
2020,Dez,J20-J22,Sonstige akute Infektionen der unteren Atemwege,18
2020,Dez,J40-J47,Chronische Krankheiten der unteren Atemwege,2831
2020,Dez,K00-K93,KAPITEL XI: Krankheiten des Verdauungssystems,3918
2020,Dez,K70-K77,Krankheiten der Leber,1529
2020,Dez,N00-N99,KAPITEL XIV: Krankheiten des Urogenitalsystems,2401
2020,Dez,O00-O99,"KAPITEL XV: Schwangerschaft, Geburt und Wochenbett",0
2020,Dez,P00-P96,"KAPITEL XVI: Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",101
2020,Dez,Q00-Q99,"KAPITEL XVII: Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",194
2020,Dez,R00-R99,"KAPITEL XVIII: Symptome und abnorme klinische und Laborbefunde, die a.n.k. sind",3568
2020,Dez,R95,Plötzlicher Kindstod,5
2020,Dez,S00-T98,"KAPITEL XIX: Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",3636
2020,Dez,S00-S09,Verletzungen des Kopfes,938
2020,Dez,S70-S79,Verletzungen der Hüfte und des Oberschenkels,706
2020,Dez,T00-T07,Verletzungen mit Beteiligung mehrerer Körperregionen,171
2020,Dez,T20-T32,Verbrennungen oder Verätzungen,31
2020,Dez,T33-T35,Erfrierungen,6
2020,Dez,T51-T65,Toxische Wirkungen von vorwiegend nicht medizinisch verwendeten Substanzen,120
2020,Dez,T66-T78,Sonstige und n.n.bez. Schäden durch äußere Ursachen,458
2020,Dez,U071,"COVID-19, Virus nachgewiesen",20942
2020,Dez,U072,"COVID-19, Virus  nicht  nachgewiesen",196
2020,Dez,V01-V99,Transportmittelunfälle,219
2020,Dez,W00-W19,Stürze,1664
2020,Dez,W65-W74,Unfälle durch Ertrinken und Untergehen,17
2020,Dez,X60-X84,Vorsätzliche Selbstbeschädigung,664
2020,Dez,X85-Y09,Tätlicher Angriff,34
2020,Dez,Y10-Y34,"Ereignis, dessen nähere Umstände unbestimmt sind",202
2021,Jan,Insgesamt,Insgesamt,106803
2021,Jan,A00-B99,KAPITEL I: Bestimmte infektiöse und parasitäre Krankheiten,1302
2021,Jan,A00-A09,Infektiöse Darmkrankheiten,253
2021,Jan,A15-A19,Tuberkulose,10
2021,Jan,B15-B19,Virushepatitis,51
2021,Jan,B20-B24,HIV-Krankheit (Humane Immundefizienz-Viruskrankheit),24
2021,Jan,C00-D48,KAPITEL II: Neubildungen,20125
2021,Jan,C00-C97,Bösartige Neubildungen,19450
2021,Jan,C15-C26,Bösartige Neubildungen der Verdauungsorgane,6029
2021,Jan,C30-C39,Bösartige Neubildungen der Atmungsorgane und sonstiger intrathorakaler Organe,3906
2021,Jan,C43-C44,Melanom und sonstige bösartige Neubildungen der Haut,327
2021,Jan,C50,Bösartige Neubildung der Brustdrüse,1615
2021,Jan,C51-C58,Bösartige Neubildungen der weiblichen Genitalorgane,943
2021,Jan,C60-C63,Bösartige Neubildungen der männlichen Genitalorgane,1373
2021,Jan,C64-C68,Bösartige Neubildungen der Harnorgane,1283
2021,Jan,C81-C96,"Bösartige Neubildungen des lymphatischen, blutbildenden und verwandten Gewebes",1686
2021,Jan,D50-D89,KAPITEL III: Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems,418
2021,Jan,E00-E90,"KAPITEL IV: Endokrine, Ernährungs- und Stoffwechselkrankheiten",3621
2021,Jan,E10-E14,Diabetes mellitus,2600
2021,Jan,F00-F99,KAPITEL V: Psychische und Verhaltensstörungen,5599
2021,Jan,F10-F19,Psychische und Verhaltensstörungen durch psychotrope Substanzen,583
2021,Jan,F10,Psychische und Verhaltensstörungen durch Alkohol,474
2021,Jan,G00-G99,KAPITEL VI: Krankheiten des Nervensystems,3245
2021,Jan,I00-I99,KAPITEL IX: Krankheiten des Kreislaufsystems,32458
2021,Jan,I10-I15,Hypertonie (Hochdruckkrankheit),4805
2021,Jan,I20-I25,Ischämische Herzkrankheiten,11890
2021,Jan,I21,Akuter Myokardinfarkt,4252
2021,Jan,I30-I52,Sonstige Formen der Herzkrankheit,8428
2021,Jan,I60-I69,Zerebrovaskuläre Krankheiten,4983
2021,Jan,I64,"Schlaganfall, nicht als Blutung oder Infarkt bez.",1047
2021,Jan,I70-I79,"Krankheiten der Arterien, Arteriolen und Kapillaren",952
2021,Jan,J00-J99,KAPITEL X: Krankheiten des Atmungssystems,4851
2021,Jan,J00-J06,Akute Infektionen der oberen Atemwege,8
2021,Jan,J09-J18,Grippe und Pneumonie,1255
2021,Jan,J10,Grippe durch nachgewiesene Influenzaviren,.
2021,Jan,J11,"Grippe, Viren nicht nachgewiesen",3
2021,Jan,J20-J22,Sonstige akute Infektionen der unteren Atemwege,20
2021,Jan,J40-J47,Chronische Krankheiten der unteren Atemwege,2694
2021,Jan,K00-K93,KAPITEL XI: Krankheiten des Verdauungssystems,3831
2021,Jan,K70-K77,Krankheiten der Leber,1488
2021,Jan,N00-N99,KAPITEL XIV: Krankheiten des Urogenitalsystems,2426
2021,Jan,O00-O99,"KAPITEL XV: Schwangerschaft, Geburt und Wochenbett",5
2021,Jan,P00-P96,"KAPITEL XVI: Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",118
2021,Jan,Q00-Q99,"KAPITEL XVII: Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",173
2021,Jan,R00-R99,"KAPITEL XVIII: Symptome und abnorme klinische und Laborbefunde, die a.n.k. sind",3277
2021,Jan,R95,Plötzlicher Kindstod,7
2021,Jan,S00-T98,"KAPITEL XIX: Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",3591
2021,Jan,S00-S09,Verletzungen des Kopfes,874
2021,Jan,S70-S79,Verletzungen der Hüfte und des Oberschenkels,677
2021,Jan,T00-T07,Verletzungen mit Beteiligung mehrerer Körperregionen,128
2021,Jan,T20-T32,Verbrennungen oder Verätzungen,57
2021,Jan,T33-T35,Erfrierungen,12
2021,Jan,T51-T65,Toxische Wirkungen von vorwiegend nicht medizinisch verwendeten Substanzen,113
2021,Jan,T66-T78,Sonstige und n.n.bez. Schäden durch äußere Ursachen,483
2021,Jan,U071,"COVID-19, Virus nachgewiesen",20738
2021,Jan,U072,"COVID-19, Virus  nicht  nachgewiesen",162
2021,Jan,V01-V99,Transportmittelunfälle,159
2021,Jan,W00-W19,Stürze,1627
2021,Jan,W65-W74,Unfälle durch Ertrinken und Untergehen,16
2021,Jan,X60-X84,Vorsätzliche Selbstbeschädigung,716
2021,Jan,X85-Y09,Tätlicher Angriff,36
2021,Jan,Y10-Y34,"Ereignis, dessen nähere Umstände unbestimmt sind",153
2021,Feb,Insgesamt,Insgesamt,82191
2021,Feb,A00-B99,KAPITEL I: Bestimmte infektiöse und parasitäre Krankheiten,1055
2021,Feb,A00-A09,Infektiöse Darmkrankheiten,187
2021,Feb,A15-A19,Tuberkulose,11
2021,Feb,B15-B19,Virushepatitis,44
2021,Feb,B20-B24,HIV-Krankheit (Humane Immundefizienz-Viruskrankheit),13
2021,Feb,C00-D48,KAPITEL II: Neubildungen,17785
2021,Feb,C00-C97,Bösartige Neubildungen,17184
2021,Feb,C15-C26,Bösartige Neubildungen der Verdauungsorgane,5408
2021,Feb,C30-C39,Bösartige Neubildungen der Atmungsorgane und sonstiger intrathorakaler Organe,3418
2021,Feb,C43-C44,Melanom und sonstige bösartige Neubildungen der Haut,305
2021,Feb,C50,Bösartige Neubildung der Brustdrüse,1419
2021,Feb,C51-C58,Bösartige Neubildungen der weiblichen Genitalorgane,827
2021,Feb,C60-C63,Bösartige Neubildungen der männlichen Genitalorgane,1147
2021,Feb,C64-C68,Bösartige Neubildungen der Harnorgane,1146
2021,Feb,C81-C96,"Bösartige Neubildungen des lymphatischen, blutbildenden und verwandten Gewebes",1475
2021,Feb,D50-D89,KAPITEL III: Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems,328
2021,Feb,E00-E90,"KAPITEL IV: Endokrine, Ernährungs- und Stoffwechselkrankheiten",2980
2021,Feb,E10-E14,Diabetes mellitus,2051
2021,Feb,F00-F99,KAPITEL V: Psychische und Verhaltensstörungen,4745
2021,Feb,F10-F19,Psychische und Verhaltensstörungen durch psychotrope Substanzen,552
2021,Feb,F10,Psychische und Verhaltensstörungen durch Alkohol,448
2021,Feb,G00-G99,KAPITEL VI: Krankheiten des Nervensystems,2708
2021,Feb,I00-I99,KAPITEL IX: Krankheiten des Kreislaufsystems,27220
2021,Feb,I10-I15,Hypertonie (Hochdruckkrankheit),3960
2021,Feb,I20-I25,Ischämische Herzkrankheiten,9860
2021,Feb,I21,Akuter Myokardinfarkt,3627
2021,Feb,I30-I52,Sonstige Formen der Herzkrankheit,6980
2021,Feb,I60-I69,Zerebrovaskuläre Krankheiten,4222
2021,Feb,I64,"Schlaganfall, nicht als Blutung oder Infarkt bez.",865
2021,Feb,I70-I79,"Krankheiten der Arterien, Arteriolen und Kapillaren",966
2021,Feb,J00-J99,KAPITEL X: Krankheiten des Atmungssystems,4070
2021,Feb,J00-J06,Akute Infektionen der oberen Atemwege,5
2021,Feb,J09-J18,Grippe und Pneumonie,1068
2021,Feb,J10,Grippe durch nachgewiesene Influenzaviren,4
2021,Feb,J11,"Grippe, Viren nicht nachgewiesen",3
2021,Feb,J20-J22,Sonstige akute Infektionen der unteren Atemwege,16
2021,Feb,J40-J47,Chronische Krankheiten der unteren Atemwege,2226
2021,Feb,K00-K93,KAPITEL XI: Krankheiten des Verdauungssystems,3285
2021,Feb,K70-K77,Krankheiten der Leber,1307
2021,Feb,N00-N99,KAPITEL XIV: Krankheiten des Urogenitalsystems,1966
2021,Feb,O00-O99,"KAPITEL XV: Schwangerschaft, Geburt und Wochenbett",.
2021,Feb,P00-P96,"KAPITEL XVI: Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",85
2021,Feb,Q00-Q99,"KAPITEL XVII: Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",154
2021,Feb,R00-R99,"KAPITEL XVIII: Symptome und abnorme klinische und Laborbefunde, die a.n.k. sind",2866
2021,Feb,R95,Plötzlicher Kindstod,7
2021,Feb,S00-T98,"KAPITEL XIX: Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",3163
2021,Feb,S00-S09,Verletzungen des Kopfes,773
2021,Feb,S70-S79,Verletzungen der Hüfte und des Oberschenkels,583
2021,Feb,T00-T07,Verletzungen mit Beteiligung mehrerer Körperregionen,126
2021,Feb,T20-T32,Verbrennungen oder Verätzungen,32
2021,Feb,T33-T35,Erfrierungen,10
2021,Feb,T51-T65,Toxische Wirkungen von vorwiegend nicht medizinisch verwendeten Substanzen,112
2021,Feb,T66-T78,Sonstige und n.n.bez. Schäden durch äußere Ursachen,479
2021,Feb,U071,"COVID-19, Virus nachgewiesen",9009
2021,Feb,U072,"COVID-19, Virus  nicht  nachgewiesen",67
2021,Feb,V01-V99,Transportmittelunfälle,152
2021,Feb,W00-W19,Stürze,1420
2021,Feb,W65-W74,Unfälle durch Ertrinken und Untergehen,27
2021,Feb,X60-X84,Vorsätzliche Selbstbeschädigung,657
2021,Feb,X85-Y09,Tätlicher Angriff,35
2021,Feb,Y10-Y34,"Ereignis, dessen nähere Umstände unbestimmt sind",151
2021,Mär,Insgesamt,Insgesamt,81901
2021,Mär,A00-B99,KAPITEL I: Bestimmte infektiöse und parasitäre Krankheiten,1121
2021,Mär,A00-A09,Infektiöse Darmkrankheiten,219
2021,Mär,A15-A19,Tuberkulose,15
2021,Mär,B15-B19,Virushepatitis,36
2021,Mär,B20-B24,HIV-Krankheit (Humane Immundefizienz-Viruskrankheit),25
2021,Mär,C00-D48,KAPITEL II: Neubildungen,19685
2021,Mär,C00-C97,Bösartige Neubildungen,19000
2021,Mär,C15-C26,Bösartige Neubildungen der Verdauungsorgane,5898
2021,Mär,C30-C39,Bösartige Neubildungen der Atmungsorgane und sonstiger intrathorakaler Organe,3816
2021,Mär,C43-C44,Melanom und sonstige bösartige Neubildungen der Haut,336
2021,Mär,C50,Bösartige Neubildung der Brustdrüse,1521
2021,Mär,C51-C58,Bösartige Neubildungen der weiblichen Genitalorgane,947
2021,Mär,C60-C63,Bösartige Neubildungen der männlichen Genitalorgane,1297
2021,Mär,C64-C68,Bösartige Neubildungen der Harnorgane,1317
2021,Mär,C81-C96,"Bösartige Neubildungen des lymphatischen, blutbildenden und verwandten Gewebes",1622
2021,Mär,D50-D89,KAPITEL III: Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems,375
2021,Mär,E00-E90,"KAPITEL IV: Endokrine, Ernährungs- und Stoffwechselkrankheiten",3141
2021,Mär,E10-E14,Diabetes mellitus,2188
2021,Mär,F00-F99,KAPITEL V: Psychische und Verhaltensstörungen,4598
2021,Mär,F10-F19,Psychische und Verhaltensstörungen durch psychotrope Substanzen,496
2021,Mär,F10,Psychische und Verhaltensstörungen durch Alkohol,400
2021,Mär,G00-G99,KAPITEL VI: Krankheiten des Nervensystems,2710
2021,Mär,I00-I99,KAPITEL IX: Krankheiten des Kreislaufsystems,27628
2021,Mär,I10-I15,Hypertonie (Hochdruckkrankheit),3877
2021,Mär,I20-I25,Ischämische Herzkrankheiten,9958
2021,Mär,I21,Akuter Myokardinfarkt,3718
2021,Mär,I30-I52,Sonstige Formen der Herzkrankheit,7349
2021,Mär,I60-I69,Zerebrovaskuläre Krankheiten,4205
2021,Mär,I64,"Schlaganfall, nicht als Blutung oder Infarkt bez.",852
2021,Mär,I70-I79,"Krankheiten der Arterien, Arteriolen und Kapillaren",955
2021,Mär,J00-J99,KAPITEL X: Krankheiten des Atmungssystems,4338
2021,Mär,J00-J06,Akute Infektionen der oberen Atemwege,4
2021,Mär,J09-J18,Grippe und Pneumonie,1064
2021,Mär,J10,Grippe durch nachgewiesene Influenzaviren,.
2021,Mär,J11,"Grippe, Viren nicht nachgewiesen",.
2021,Mär,J20-J22,Sonstige akute Infektionen der unteren Atemwege,13
2021,Mär,J40-J47,Chronische Krankheiten der unteren Atemwege,2442
2021,Mär,K00-K93,KAPITEL XI: Krankheiten des Verdauungssystems,3580
2021,Mär,K70-K77,Krankheiten der Leber,1437
2021,Mär,N00-N99,KAPITEL XIV: Krankheiten des Urogenitalsystems,1988
2021,Mär,O00-O99,"KAPITEL XV: Schwangerschaft, Geburt und Wochenbett",.
2021,Mär,P00-P96,"KAPITEL XVI: Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",115
2021,Mär,Q00-Q99,"KAPITEL XVII: Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",152
2021,Mär,R00-R99,"KAPITEL XVIII: Symptome und abnorme klinische und Laborbefunde, die a.n.k. sind",3017
2021,Mär,R95,Plötzlicher Kindstod,6
2021,Mär,S00-T98,"KAPITEL XIX: Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",3370
2021,Mär,S00-S09,Verletzungen des Kopfes,839
2021,Mär,S70-S79,Verletzungen der Hüfte und des Oberschenkels,594
2021,Mär,T00-T07,Verletzungen mit Beteiligung mehrerer Körperregionen,163
2021,Mär,T20-T32,Verbrennungen oder Verätzungen,22
2021,Mär,T33-T35,Erfrierungen,-
2021,Mär,T51-T65,Toxische Wirkungen von vorwiegend nicht medizinisch verwendeten Substanzen,112
2021,Mär,T66-T78,Sonstige und n.n.bez. Schäden durch äußere Ursachen,530
2021,Mär,U071,"COVID-19, Virus nachgewiesen",5258
2021,Mär,U072,"COVID-19, Virus  nicht  nachgewiesen",62
2021,Mär,V01-V99,Transportmittelunfälle,200
2021,Mär,W00-W19,Stürze,1435
2021,Mär,W65-W74,Unfälle durch Ertrinken und Untergehen,26
2021,Mär,X60-X84,Vorsätzliche Selbstbeschädigung,753
2021,Mär,X85-Y09,Tätlicher Angriff,35
2021,Mär,Y10-Y34,"Ereignis, dessen nähere Umstände unbestimmt sind",149
2021,Apr,Insgesamt,Insgesamt,81877
2021,Apr,A00-B99,KAPITEL I: Bestimmte infektiöse und parasitäre Krankheiten,1092
2021,Apr,A00-A09,Infektiöse Darmkrankheiten,193
2021,Apr,A15-A19,Tuberkulose,11
2021,Apr,B15-B19,Virushepatitis,54
2021,Apr,B20-B24,HIV-Krankheit (Humane Immundefizienz-Viruskrankheit),15
2021,Apr,C00-D48,KAPITEL II: Neubildungen,19176
2021,Apr,C00-C97,Bösartige Neubildungen,18504
2021,Apr,C15-C26,Bösartige Neubildungen der Verdauungsorgane,5666
2021,Apr,C30-C39,Bösartige Neubildungen der Atmungsorgane und sonstiger intrathorakaler Organe,3833
2021,Apr,C43-C44,Melanom und sonstige bösartige Neubildungen der Haut,335
2021,Apr,C50,Bösartige Neubildung der Brustdrüse,1506
2021,Apr,C51-C58,Bösartige Neubildungen der weiblichen Genitalorgane,876
2021,Apr,C60-C63,Bösartige Neubildungen der männlichen Genitalorgane,1231
2021,Apr,C64-C68,Bösartige Neubildungen der Harnorgane,1252
2021,Apr,C81-C96,"Bösartige Neubildungen des lymphatischen, blutbildenden und verwandten Gewebes",1599
2021,Apr,D50-D89,KAPITEL III: Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems,398
2021,Apr,E00-E90,"KAPITEL IV: Endokrine, Ernährungs- und Stoffwechselkrankheiten",3111
2021,Apr,E10-E14,Diabetes mellitus,2195
2021,Apr,F00-F99,KAPITEL V: Psychische und Verhaltensstörungen,4404
2021,Apr,F10-F19,Psychische und Verhaltensstörungen durch psychotrope Substanzen,498
2021,Apr,F10,Psychische und Verhaltensstörungen durch Alkohol,385
2021,Apr,G00-G99,KAPITEL VI: Krankheiten des Nervensystems,2643
2021,Apr,I00-I99,KAPITEL IX: Krankheiten des Kreislaufsystems,27139
2021,Apr,I10-I15,Hypertonie (Hochdruckkrankheit),3854
2021,Apr,I20-I25,Ischämische Herzkrankheiten,9809
2021,Apr,I21,Akuter Myokardinfarkt,3659
2021,Apr,I30-I52,Sonstige Formen der Herzkrankheit,7154
2021,Apr,I60-I69,Zerebrovaskuläre Krankheiten,4120
2021,Apr,I64,"Schlaganfall, nicht als Blutung oder Infarkt bez.",846
2021,Apr,I70-I79,"Krankheiten der Arterien, Arteriolen und Kapillaren",941
2021,Apr,J00-J99,KAPITEL X: Krankheiten des Atmungssystems,4342
2021,Apr,J00-J06,Akute Infektionen der oberen Atemwege,3
2021,Apr,J09-J18,Grippe und Pneumonie,1041
2021,Apr,J10,Grippe durch nachgewiesene Influenzaviren,.
2021,Apr,J11,"Grippe, Viren nicht nachgewiesen",.
2021,Apr,J20-J22,Sonstige akute Infektionen der unteren Atemwege,9
2021,Apr,J40-J47,Chronische Krankheiten der unteren Atemwege,2424
2021,Apr,K00-K93,KAPITEL XI: Krankheiten des Verdauungssystems,3566
2021,Apr,K70-K77,Krankheiten der Leber,1390
2021,Apr,N00-N99,KAPITEL XIV: Krankheiten des Urogenitalsystems,2117
2021,Apr,O00-O99,"KAPITEL XV: Schwangerschaft, Geburt und Wochenbett",.
2021,Apr,P00-P96,"KAPITEL XVI: Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",104
2021,Apr,Q00-Q99,"KAPITEL XVII: Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",180
2021,Apr,R00-R99,"KAPITEL XVIII: Symptome und abnorme klinische und Laborbefunde, die a.n.k. sind",3113
2021,Apr,R95,Plötzlicher Kindstod,7
2021,Apr,S00-T98,"KAPITEL XIX: Verletzungen, Vergiftungen und bestimmte andere Folgen äußerer Ursachen",3342
2021,Apr,S00-S09,Verletzungen des Kopfes,753
2021,Apr,S70-S79,Verletzungen der Hüfte und des Oberschenkels,568
2021,Apr,T00-T07,Verletzungen mit Beteiligung mehrerer Körperregionen,177
2021,Apr,T20-T32,Verbrennungen oder Verätzungen,34
2021,Apr,T33-T35,Erfrierungen,-
2021,Apr,T51-T65,Toxische Wirkungen von vorwiegend nicht medizinisch verwendeten Substanzen,115
2021,Apr,T66-T78,Sonstige und n.n.bez. Schäden durch äußere Ursachen,487
2021,Apr,U071,"COVID-19, Virus nachgewiesen",6409
2021,Apr,U072,"COVID-19, Virus  nicht  nachgewiesen",47
2021,Apr,V01-V99,Transportmittelunfälle,214
2021,Apr,W00-W19,Stürze,1337
2021,Apr,W65-W74,Unfälle durch Ertrinken und Untergehen,16
2021,Apr,X60-X84,Vorsätzliche Selbstbeschädigung,755
2021,Apr,X85-Y09,Tätlicher Angriff,26
2021,Apr,Y10-Y34,"Ereignis, dessen nähere Umstände unbestimmt sind",124
2021,Mai,Insgesamt,Insgesamt,80876
2021,Mai,A00-B99,KAPITEL I: Bestimmte infektiöse und parasitäre Krankheiten,1163
2021,Mai,A00-A09,Infektiöse Darmkrankheiten,213
2021,Mai,A15-A19,Tuberkulose,21
2021,Mai,B15-B19,Virushepatitis,45
2021,Mai,B20-B24,HIV-Krankheit (Humane Immundefizienz-Viruskrankheit),23
2021,Mai,C00-D48,KAPITEL II: Neubildungen,19612
2021,Mai,C00-C97,Bösartige Neubildungen,18976
2021,Mai,C15-C26,Bösartige Neubildungen der Verdauungsorgane,5843
2021,Mai,C30-C39,Bösartige Neubildungen der Atmungsorgane und sonstiger intrathorakaler Organe,3780
2021,Mai,C43-C44,Melanom und sonstige bösartige Neubildungen der Haut,334
2021,Mai,C50,Bösartige Neubildung der Brustdrüse,1577
2021,Mai,C51-C58,Bösartige Neubildungen der weiblichen Genitalorgane,849
2021,Mai,C60-C63,Bösartige Neubildungen der männlichen Genitalorgane,1324
2021,Mai,C64-C68,Bösartige Neubildungen der Harnorgane,1251
2021,Mai,C81-C96,"Bösartige Neubildungen des lymphatischen, blutbildenden und verwandten Gewebes",1619
2021,Mai,D50-D89,KAPITEL III: Krankheiten des Blutes und der blutbildenden Organe sowie bestimmte Störungen mit Beteiligung des Immunsystems,359
2021,Mai,E00-E90,"KAPITEL IV: Endokrine, Ernährungs- und Stoffwechselkrankheiten",3004
2021,Mai,E10-E14,Diabetes mellitus,2108
2021,Mai,F00-F99,KAPITEL V: Psychische und Verhaltensstörungen,4362
2021,Mai,F10-F19,Psychische und Verhaltensstörungen durch psychotrope Substanzen,437
2021,Mai,F10,Psychische und Verhaltensstörungen durch Alkohol,352
2021,Mai,G00-G99,KAPITEL VI: Krankheiten des Nervensystems,2733
2021,Mai,I00-I99,KAPITEL IX: Krankheiten des Kreislaufsystems,27280
2021,Mai,I10-I15,Hypertonie (Hochdruckkrankheit),3988
2021,Mai,I20-I25,Ischämische Herzkrankheiten,9688
2021,Mai,I21,Akuter Myokardinfarkt,3660
2021,Mai,I30-I52,Sonstige Formen der Herzkrankheit,7219
2021,Mai,I60-I69,Zerebrovaskuläre Krankheiten,4164
2021,Mai,I64,"Schlaganfall, nicht als Blutung oder Infarkt bez.",846
2021,Mai,I70-I79,"Krankheiten der Arterien, Arteriolen und Kapillaren",993
2021,Mai,J00-J99,KAPITEL X: Krankheiten des Atmungssystems,4388
2021,Mai,J00-J06,Akute Infektionen der oberen Atemwege,-
2021,Mai,J09-J18,Grippe und Pneumonie,979
2021,Mai,J10,Grippe durch nachgewiesene Influenzaviren,.
2021,Mai,J11,"Grippe, Viren nicht nachgewiesen",-
2021,Mai,J20-J22,Sonstige akute Infektionen der unteren Atemwege,9
2021,Mai,J40-J47,Chronische Krankheiten der unteren Atemwege,2547
2021,Mai,K00-K93,KAPITEL XI: Krankheiten des Verdauungssystems,3604
2021,Mai,K70-K77,Krankheiten der Leber,1411
2021,Mai,N00-N99,KAPITEL XIV: Krankheiten des Urogenitalsystems,2106
2021,Mai,O00-O99,"KAPITEL XV: Schwangerschaft, Geburt und Wochenbett",5
2021,Mai,P00-P96,"KAPITEL XVI: Bestimmte Zustände, die ihren Ursprung in der Perinatalperiode haben",116
2021,Mai,Q00-Q99,"KAPITEL XVII: Angeborene Fehlbildungen, Deformitäten und Chromosomenanomalien",175
2021,Mai,R00-R99,"KAPITEL XVIII: Symptome und abnorme klinische und Laborbefunde, die a.n.k. sind",3188
2021,Mai,R95,Plötzlicher Kindstod,8
